"동화약품","000020","23,050","68.49","2.14","2.1","2019"
"KR모터스","000040","686","-0.91","1.05","0.28","2019"
"경방","000050","10,500","6.6","0.39","0.84","2019"
"메리츠화재","000060","12,800","4.83","0.6","0.18","2019"
"삼양홀딩스","000070","64,400","8.9","0.27","0.22","2019"
"하이트진로","000080","36,650","-60.62","2.49","1.26","2019"
"유한양행","000100","67,400","123.12","2.73","3.04","2019"
"CJ대한통운","000120","149,500","67.0","0.93","0.33","2019"
"하이트진로홀딩스","000140","17,850","-10.33","0.42","0.2","2019"
"두산","000150","43,400","1.66","0.11","0.04","2019"
"성창기업지주","000180","1,570","-10.05","0.21","0.73","2019"
"대림산업","000210","89,200","4.37","0.46","0.32","2019"
"유유제약","000220","16,700","18.99","1.18","1.17","2019"
"일동홀딩스","000230","10,200","-2.94","0.37","0.4","2019"
"한국테크놀로지그룹","000240","15,150","8.63","0.42","1.66","2019"
"기아자동차","000270","42,750","9.49","0.6","0.3","2019"
"대유플러스","000300","584","2.06","0.37","0.12","2019"
"노루홀딩스","000320","9,130","6.1","0.21","0.14","2019"
"한화손해보험","000370","2,745","-4.64","0.22","0.05","2019"
"삼화페인트공업","000390","4,900","33.22","0.46","0.24","2019"
"롯데손해보험","000400","1,590","-9.64","0.51","0.2","2019"
"대원강업","000430","3,065","8.96","0.32","0.2","2019"
"조선내화","000480","71,300","8.86","0.41","0.38","2019"
"대동공업","000490","6,350","50.22","0.68","0.18","2019"
"가온전선","000500","18,000","13.61","0.29","0.09","2019"
"삼일제약","000520","20,500","166.56","2.14","1.1","2019"
"흥국화재","000540","2,190","3.66","0.2","0.05","2019"
"CS홀딩스","000590","53,700","3.73","0.22","0.46","2019"
"동아쏘시오홀딩스","000640","103,000","31.61","0.85","0.82","2019"
"천일고속","000650","60,900","124.32","1.71","1.46","2019"
"SK하이닉스","000660","77,800","28.09","1.18","2.1","2019"
"영풍","000670","482,500","4.29","0.24","0.29","2019"
"LS네트웍스","000680","2,030","-2.32","0.31","0.4","2019"
"유수홀딩스","000700","5,400","-56.25","0.43","0.38","2019"
"현대건설","000720","32,650","6.34","0.42","0.21","2019"
"이화산업","000760","14,650","-8.55","0.23","0.66","2019"
"삼성화재해상보험","000810","184,000","13.5","0.61","0.45","2019"
"화천기공","000850","30,250","8.87","0.22","0.32","2019"
"강남제비스코","000860","14,800","5.53","0.17","0.29","2019"
"한화","000880","26,100","8.47","0.11","0.04","2019"
"보해양조","000890","818","-7.01","1.29","1.36","2019"
"유니온","000910","8,600","-10.66","0.94","0.63","2019"
"전방","000950","28,250","-1.18","0.56","0.35","2019"
"한국주철관공업","000970","8,850","28.03","0.75","0.48","2019"
"DB하이텍","000990","35,550","15.09","2.45","1.95","2019"
"페이퍼코리아","001020","1,525","-1.64","3.49","0.17","2019"
"CJ","001040","82,300","7.42","0.16","0.07","2019"
"JW중외제약","001060","38,050","-31.46","3.46","1.56","2019"
"대한방직","001070","33,800","-11.2","1.42","1.15","2019"
"만호제강","001080","15,100","56.97","0.27","0.3","2019"
"LG상사","001120","14,800","-38.5","0.37","0.05","2019"
"대한제분","001130","170,500","16.95","0.38","0.31","2019"
"국보","001140","2,670","-8.31","1.46","0.72","2019"
"유진증권","001200","3,530","8.28","0.43","1.39","2019"
"금호전기","001210","3,190","-0.99","1.94","0.52","2019"
"동국제강","001230","6,220","-7.27","0.31","0.1","2019"
"GS글로벌","001250","1,610","-7.96","0.35","0.03","2019"
"남광토건","001260","10,050","25.33","1.87","0.42","2019"
"부국증권","001270","19,850","7.51","0.42","1.76","2019"
"상상인증권","001290","1,015","-12.19","0.64","5.88","2019"
"백광산업","001340","3,420","9.6","0.92","0.91","2019"
"삼성제약","001360","3,870","33.09","1.6","5.12","2019"
"SG충방","001380","1,845","103.7","0.64","0.66","2019"
"KG케미칼","001390","21,600","1.28","0.21","0.14","2019"
"태원물산","001420","3,400","51.68","0.8","1.18","2019"
"세아베스틸","001430","9,720","18.16","0.18","0.12","2019"
"대한전선","001440","689","-46.83","1.89","0.38","2019"
"현대해상","001450","22,400","7.44","0.44","0.15","2019"
"BYC","001460","243,500","5.47","0.35","0.89","2019"
"삼부토건","001470","902","16.59","0.61","0.54","2019"
"현대차증권","001500","9,900","4.05","0.29","1.15","2019"
"SK증권","001510","750","11.36","0.62","1.56","2019"
"동양","001520","1,145","-118.82","0.33","0.51","2019"
"디아이동일","001530","88,100","8.26","0.41","0.23","2019"
"조비","001550","23,100","-1199.35","2.5","1.69","2019"
"제일연마","001560","6,290","9.83","0.75","0.78","2019"
"금양","001570","4,135","-16.71","2.67","1.05","2019"
"케이비아이동국실업","001620","581","127.9","0.22","0.06","2019"
"종근당홀딩스","001630","117,500","7.42","0.8","0.82","2019"
"대상","001680","29,350","9.34","0.99","0.34","2019"
"신영증권","001720","46,100","5.55","0.37","1.9","2019"
"SK네트웍스","001740","5,080","-10.28","0.55","0.1","2019"
"한양증권","001750","8,690","4.98","0.38","1.01","2019"
"신화실업","001770","19,700","23.94","0.7","0.32","2019"
"알루코","001780","3,815","-41.81","0.99","0.63","2019"
"대한제당","001790","18,600","11.42","0.35","0.14","2019"
"오리온홀딩스","001800","13,300","5.33","0.25","0.4","2019"
"삼화콘덴서공업","001820","54,200","18.91","3.66","2.21","2019"
"대림건설","001880","25,450","4.06","0.84","0.3","2019"
"KISCO홀딩스","001940","11,500","3.38","0.16","0.18","2019"
"코오롱","002020","23,000","-30.57","0.4","0.07","2019"
"아세아","002030","75,400","1.75","0.11","0.11","2019"
"비비안","002070","4,095","-23.44","0.56","0.28","2019"
"경농","002100","15,100","81.89","1.62","1.44","2019"
"고려산업","002140","4,980","26.42","1.3","0.65","2019"
"도화엔지니어링","002150","7,390","14.32","0.99","0.48","2019"
"삼양통상","002170","61,200","4.15","0.56","0.96","2019"
"한국수출포장공업","002200","18,700","4.16","0.3","0.28","2019"
"동성제약","002210","12,500","-38.8","4.65","3.77","2019"
"한일철강","002220","1,690","-3.46","0.25","0.22","2019"
"고려제강","002240","14,200","46.56","0.19","0.17","2019"
"롯데푸드","002270","308,000","9.3","0.49","0.19","2019"
"아세아제지","002310","26,450","3.86","0.41","0.34","2019"
"한진","002320","43,850","-181.07","0.5","0.25","2019"
"넥센타이어","002350","5,110","4.21","0.32","0.25","2019"
"SH에너지화학","002360","768","-27.53","0.86","0.61","2019"
"케이씨씨","002380","139,500","-6.64","0.33","0.54","2019"
"한독","002390","38,550","15.65","1.54","1.12","2019"
"범양건영","002410","6,750","8.51","2.39","0.61","2019"
"세기상사","002420","61,600","-27.93","1.12","4.93","2019"
"삼익악기","002450","1,335","9.23","0.54","0.46","2019"
"화성산업","002460","12,150","19.65","0.41","0.34","2019"
"조흥","002600","149,500","11.5","0.69","0.46","2019"
"제일파마홀딩스","002620","24,850","-4.14","0.82","0.54","2019"
"오리엔트바이오","002630","2,100","-7.08","3.41","7.03","2019"
"동일제강","002690","2,070","28.23","0.24","0.24","2019"
"신일전자","002700","1,595","26.35","1.63","0.78","2019"
"TCC스틸","002710","3,220","14.81","0.63","0.17","2019"
"국제약품","002720","13,450","-51.56","4.06","2.23","2019"
"보락","002760","2,020","201.66","2.76","3.35","2019"
"진흥기업","002780","2,055","14.73","3.07","0.55","2019"
"아모레퍼시픽그룹","002790","51,800","15.13","0.66","0.68","2019"
"삼영무역","002810","12,950","6.85","0.6","0.87","2019"
"선창산업","002820","3,620","-1.14","0.21","0.1","2019"
"미원상사","002840","92,000","15.05","2.08","1.87","2019"
"신풍제지","002870","1,510","2.71","0.77","0.34","2019"
"대유에이텍","002880","663","3.96","0.3","0.06","2019"
"동양물산기업","002900","1,310","31.74","1.12","0.27","2019"
"유성기업","002920","2,415","3.03","0.2","0.24","2019"
"한국쉘석유","002960","238,500","14.76","3.17","1.46","2019"
"금호산업","002990","7,330","22.58","0.7","0.17","2019"
"부광약품","003000","38,400","-345.49","7.83","15.2","2019"
"혜인","003010","4,640","14.04","0.62","0.23","2019"
"세아제강지주","003030","48,000","13.52","0.15","0.08","2019"
"에이프로젠제약","003060","1,505","-110.44","1.11","7.59","2019"
"코오롱글로벌","003070","23,450","12.74","1.26","0.17","2019"
"성보화학","003080","4,220","-29.13","0.58","2.02","2019"
"대웅","003090","34,500","28.13","1.95","1.47","2019"
"일성신약","003120","83,400","33.11","0.64","4.58","2019"
"디아이","003160","3,915","246.62","0.87","1.13","2019"
"일신방직","003200","71,400","21.42","0.24","0.35","2019"
"대원제약","003220","21,150","15.92","2.1","1.35","2019"
"삼양식품","003230","107,500","13.5","2.81","1.49","2019"
"태광산업","003240","666,000","4.43","0.21","0.25","2019"
"흥아해운","003280","258","-0.56","0.93","0.28","2019"
"한일홀딩스","003300","46,450","5.66","0.16","0.17","2019"
"한국화장품제조","003350","38,850","-117.38","3.67","2.3","2019"
"쌍용양회공업","003410","5,600","21.44","1.57","1.83","2019"
"유화증권","003460","2,210","20.21","0.27","7.83","2019"
"유안타증권","003470","3,010","7.43","0.48","1.58","2019"
"한진중공업홀딩스","003480","3,190","3.1","0.26","0.11","2019"
"대한항공","003490","17,800","-2.71","0.61","0.13","2019"
"영진약품","003520","6,370","233.01","10.07","5.28","2019"
"한화투자증권","003530","1,765","3.84","0.33","1.09","2019"
"대신증권","003540","10,350","5.59","0.26","1.1","2019"
"LG","003550","84,800","13.22","0.77","2.23","2019"
"아이에이치큐","003560","1,405","-3.1","1.5","2.07","2019"
"S&T중공업","003570","5,120","10.26","0.28","0.45","2019"
"넥스트사이언스","003580","5,100","-6.33","1.79","4.14","2019"
"방림","003610","2,040","15.14","0.45","0.65","2019"
"쌍용자동차","003620","3,635","-1.6","1.35","0.15","2019"
"미창석유공업","003650","59,500","5.85","0.4","0.32","2019"
"포스코케미칼","003670","90,700","54.66","5.5","3.73","2019"
"한성기업","003680","14,150","-5.02","1.75","0.32","2019"
"코리안리","003690","7,420","4.73","0.36","0.11","2019"
"삼영화학공업","003720","1,945","-34.81","1.49","0.6","2019"
"진양산업","003780","3,560","6.81","1.13","0.75","2019"
"대한화섬","003830","82,600","4.88","0.21","0.96","2019"
"보령제약","003850","15,750","21.62","2.46","1.33","2019"
"남양유업","003920","269,500","6.65","0.21","0.19","2019"
"사조대림","003960","14,000","1.47","0.3","0.1","2019"
"롯데정밀화학","004000","44,950","6.89","0.78","0.88","2019"
"현대제철","004020","25,600","133.45","0.2","0.17","2019"
"SG세계물산","004060","588","12.27","0.58","0.38","2019"
"신흥","004080","9,180","44.06","1.0","0.72","2019"
"한국석유공업","004090","99,300","-8.45","0.47","0.13","2019"
"태양금속공업","004100","992","-1.65","0.51","0.08","2019"
"동방","004140","2,430","-9.35","0.7","0.13","2019"
"한솔홀딩스","004150","3,525","6.32","0.36","0.31","2019"
"신세계","004170","205,500","3.41","0.37","0.32","2019"
"엔피씨","004250","3,000","7.65","0.39","0.24","2019"
"남성","004270","2,480","-40.82","1.05","1.23","2019"
"현대약품","004310","6,410","170.93","2.34","1.52","2019"
"세방","004360","9,800","34.41","0.23","0.26","2019"
"농심","004370","364,000","31.14","1.14","0.94","2019"
"삼익THK","004380","10,000","63.64","1.12","0.91","2019"
"서울식품공업","004410","161","-27.16","2.17","0.87","2019"
"송원산업","004430","12,050","8.26","0.66","0.36","2019"
"대림씨엔에스","004440","8,180","38.57","0.37","0.53","2019"
"삼화왕관","004450","39,600","10.15","0.59","0.74","2019"
"세방전지","004490","26,950","4.81","0.36","0.33","2019"
"깨끗한나라","004540","5,630","-17.77","1.29","0.35","2019"
"현대비앤지스틸","004560","7,310","5.06","0.27","0.15","2019"
"삼천리","004690","73,300","8.26","0.21","0.09","2019"
"조광피혁","004700","62,000","28.43","1.5","3.81","2019"
"한솔테크닉스","004710","8,630","43.3","1.06","0.29","2019"
"우리들제약","004720","18,350","1072.19","3.82","2.25","2019"
"써니전자","004770","3,965","222.87","2.48","5.22","2019"
"효성","004800","67,200","9.44","0.52","0.42","2019"
"덕성","004830","5,030","394.35","1.25","0.91","2019"
"DRB동일","004840","8,250","12.18","0.36","0.3","2019"
"티웨이홀딩스","004870","958","-1.54","0.3","0.09","2019"
"동일산업","004890","69,500","44.35","0.48","0.48","2019"
"조광페인트","004910","5,480","-30.5","0.41","0.34","2019"
"씨아이테크","004920","996","-3.91","0.58","0.44","2019"
"한신공영","004960","14,350","2.3","0.32","0.1","2019"
"신라교역","004970","9,550","14.83","0.29","0.41","2019"
"성신양회","004980","6,890","9.71","0.42","0.24","2019"
"롯데지주","004990","30,550","-7.79","0.41","0.36","2019"
"휴스틸","005010","6,640","-4.05","0.13","0.09","2019"
"부산주공","005030","408","-0.8","0.57","0.08","2019"
"코스모신소재","005070","16,100","-79.81","3.2","1.93","2019"
"삼광글라스","005090","34,300","416.23","0.53","0.59","2019"
"한창","005110","1,220","-23.58","1.59","0.62","2019"
"빙그레","005180","57,800","13.85","1.0","0.65","2019"
"동성화학","005190","15,800","6.2","0.68","0.42","2019"
"녹십자홀딩스","005250","27,000","-41.63","0.84","0.83","2019"
"롯데칠성음료","005300","94,000","-5.22","0.61","0.31","2019"
"국동","005320","3,590","-24.77","1.54","0.44","2019"
"모나미","005360","7,250","-80.59","1.81","1.04","2019"
"현대자동차","005380","172,000","11.54","0.48","0.35","2019"
"신성통상","005390","1,795","49.61","1.12","0.27","2019"
"코스모화학","005420","11,150","-15.65","1.28","0.72","2019"
"한국공항","005430","30,100","5.85","0.3","0.18","2019"
"현대그린푸드","005440","7,140","10.92","0.33","0.22","2019"
"포스코","005490","189,500","8.33","0.35","0.26","2019"
"삼진제약","005500","29,250","35.98","2.06","1.68","2019"
"SPC삼립","005610","60,500","25.84","1.62","0.21","2019"
"삼영전자공업","005680","8,400","19.53","0.35","0.84","2019"
"파미셀","005690","21,950","306.07","25.51","40.5","2019"
"넥센","005720","3,780","1.78","0.1","0.09","2019"
"크라운해태홀딩스","005740","8,540","-5.64","0.28","0.12","2019"
"대림비앤코","005750","4,795","39.97","0.5","0.34","2019"
"신영와코루","005800","95,900","22.71","0.28","0.49","2019"
"풍산홀딩스","005810","25,000","8.09","0.27","0.74","2019"
"원림","005820","18,100","9.26","0.34","0.5","2019"
"DB손해보험","005830","44,350","8.21","0.51","0.22","2019"
"에스엘","005850","12,000","6.64","0.42","0.26","2019"
"휴니드테크놀러지스","005870","5,980","10.55","0.73","0.43","2019"
"대한해운","005880","15,700","3.8","0.43","0.38","2019"
"삼성전자","005930","55,400","15.21","1.26","1.44","2019"
"NH투자증권","005940","9,190","5.43","0.48","1.86","2019"
"이수화학","005950","8,530","-7.38","0.37","0.09","2019"
"동부건설","005960","11,100","4.05","0.58","0.21","2019"
"동원산업","006040","212,000","15.17","0.72","0.29","2019"
"화승인더스트리","006060","6,680","4.57","0.82","0.26","2019"
"사조오양","006090","8,510","6.07","0.48","0.26","2019"
"삼아알미늄","006110","5,720","12.58","0.58","0.33","2019"
"SK디스커버리","006120","70,200","5.34","0.58","0.27","2019"
"한국전자홀딩스","006200","538","-1.06","0.1","0.12","2019"
"제주은행","006220","2,980","3.43","0.19","0.48","2019"
"LS","006260","42,300","14.68","0.32","0.13","2019"
"녹십자","006280","264,000","-273.04","2.61","2.25","2019"
"대원전선","006340","943","-80.28","0.8","0.16","2019"
"GS건설","006360","25,200","4.51","0.49","0.19","2019"
"대구백화점","006370","5,820","-3.26","0.22","0.62","2019"
"카프로","006380","2,435","-1.18","0.53","0.22","2019"
"한일현대시멘트","006390","26,750","10.89","2.2","1.17","2019"
"삼성SDI","006400","466,000","79.63","2.53","3.17","2019"
"인스코비","006490","2,240","-8.75","8.48","2.89","2019"
"대림통상","006570","4,300","-5.6","0.71","0.36","2019"
"대한유화","006650","114,000","6.97","0.42","0.36","2019"
"삼성공조","006660","6,170","10.03","0.23","0.67","2019"
"영풍제지","006740","3,540","8.45","0.66","0.79","2019"
"미래에셋대우","006800","9,490","9.41","0.68","3.16","2019"
"AK홀딩스","006840","16,900","3.9","0.16","0.06","2019"
"신송홀딩스","006880","3,630","-1.25","0.47","0.16","2019"
"태경케미컬","006890","7,760","9.19","0.76","2.15","2019"
"우성사료","006980","3,095","8.04","0.55","0.28","2019"
"GS리테일","007070","31,950","17.13","0.96","0.27","2019"
"일신석재","007110","2,035","175.14","3.03","2.36","2019"
"미래아이앤지","007120","348","3.22","0.65","6.01","2019"
"사조산업","007160","30,000","-10.42","0.31","0.2","2019"
"벽산","007210","2,370","-95.58","0.56","0.37","2019"
"한국특수형강","007280","1,415","-2.05","0.68","0.12","2019"
"오뚜기","007310","609,000","22.0","1.63","0.93","2019"
"디티알오토모티브","007340","22,000","3.22","0.35","0.24","2019"
"에이프로젠 KIC","007460","2,885","26.72","0.84","5.67","2019"
"샘표","007540","51,900","6.04","0.58","0.53","2019"
"일양약품","007570","80,000","77.9","6.85","4.7","2019"
"동방아그로","007590","6,150","12.88","0.61","0.67","2019"
"선도전기","007610","2,470","-20.21","0.51","0.5","2019"
"폴루스바이오팜","007630","1,225","-3.62","0.81","5.07","2019"
"이수페타시스","007660","5,090","-2.31","2.76","0.41","2019"
"국도화학","007690","38,700","6.41","0.43","0.2","2019"
"F&F","007700","94,200","13.2","3.0","1.59","2019"
"코리아써키트","007810","12,650","142.29","0.77","0.55","2019"
"서연","007860","9,640","-2.38","0.28","0.1","2019"
"태평양물산","007980","1,835","8.18","0.5","0.09","2019"
"사조동아원","008040","830","130.17","0.59","0.28","2019"
"대덕","008060","6,060","7.32","0.45","0.44","2019"
"대동전자","008110","4,285","12.84","0.33","0.94","2019"
"이건산업","008250","7,740","84.78","0.47","0.3","2019"
"NI스틸","008260","2,115","9.45","0.55","0.41","2019"
"남선알미늄","008350","5,290","40.2","3.25","1.79","2019"
"문배철강","008420","2,565","21.91","0.47","0.32","2019"
"서흥","008490","57,600","17.82","2.03","1.45","2019"
"일정실업","008500","11,150","-0.98","0.45","0.34","2019"
"메리츠증권","008560","3,280","3.65","0.5","1.75","2019"
"윌비스","008600","1,160","-1.95","0.7","0.26","2019"
"아남전자","008700","1,500","289.22","2.0","0.48","2019"
"율촌화학","008730","15,350","20.92","1.11","0.75","2019"
"호텔신라","008770","70,800","16.4","3.02","0.49","2019"
"금비","008870","54,700","5.16","0.33","0.27","2019"
"한미사이언스","008930","56,800","122.13","5.81","4.59","2019"
"동양철관","008970","989","65.32","1.47","0.72","2019"
"케이씨티시","009070","2,240","8.2","0.34","0.15","2019"
"경인전자","009140","18,850","148.07","0.54","2.23","2019"
"삼성전기","009150","129,000","18.25","1.77","1.2","2019"
"SIMPAC","009160","2,310","15.91","0.34","0.35","2019"
"한솔로지스틱스","009180","2,215","10.32","1.29","0.13","2019"
"대양금속","009190","3,810","22.9","1.2","0.53","2019"
"무림페이퍼","009200","2,225","-13.61","0.13","0.08","2019"
"한샘","009240","98,000","54.01","3.76","1.36","2019"
"신원","009270","1,430","243.22","0.6","0.18","2019"
"광동제약","009290","9,900","22.86","1.16","0.42","2019"
"참엔지니어링","009310","1,285","-4.08","0.85","0.6","2019"
"대우부품","009320","2,380","-45.36","3.06","2.12","2019"
"태영건설","009410","21,600","16.59","1.05","0.42","2019"
"한올바이오파마","009420","34,500","93.87","12.84","16.61","2019"
"KC그린홀딩스","009440","3,475","5.45","0.26","0.11","2019"
"경동나비엔","009450","52,200","23.84","2.21","0.86","2019"
"한창제지","009460","2,010","16.21","1.39","0.66","2019"
"삼화전기","009470","18,000","33.07","1.94","0.61","2019"
"한국조선해양","009540","87,600","29.09","0.48","0.41","2019"
"무림P&P","009580","3,130","18.77","0.31","0.31","2019"
"모토닉","009680","9,260","26.81","0.75","1.47","2019"
"삼정펄프","009770","27,950","14.87","0.38","0.48","2019"
"엔케이물산","009810","347","-8.79","0.7","3.3","2019"
"한화솔루션","009830","37,650","-24.43","1.05","0.64","2019"
"영원무역홀딩스","009970","34,650","2.08","0.18","0.17","2019"
"한국내화","010040","3,235","17.2","0.53","0.33","2019"
"우리종금","010050","552","6.97","1.01","1.81","2019"
"OCI","010060","63,100","-1.86","0.56","0.58","2019"
"한국프랜지공업","010100","2,360","6.59","0.31","0.08","2019"
"엘에스일렉트릭","010120","54,400","15.84","1.2","0.7","2019"
"고려아연","010130","398,500","11.78","1.1","1.12","2019"
"삼성중공업","010140","5,250","-2.51","0.63","0.45","2019"
"우진아이엔에스","010400","7,420","26.93","0.53","0.53","2019"
"한솔피엔에스","010420","1,430","9.16","0.71","0.13","2019"
"지코","010580","306","-1.94","0.97","0.25","2019"
"웰바이오텍","010600","2,940","-7.62","1.67","1.51","2019"
"현대미포조선","010620","30,850","20.13","0.52","0.41","2019"
"진양폴리우레탄","010640","2,735","3.6","1.03","0.78","2019"
"화천기계","010660","3,080","-11.11","0.54","0.42","2019"
"화신","010690","2,465","13.04","0.29","0.07","2019"
"평화홀딩스","010770","2,900","-1.95","0.34","0.07","2019"
"아이에스동서","010780","43,800","18.21","1.06","1.4","2019"
"퍼스텍","010820","2,080","-9.26","3.56","0.77","2019"
"S-Oil","010950","57,400","98.81","0.99","0.26","2019"
"삼호개발","010960","4,075","4.74","0.53","0.28","2019"
"진원생명과학","011000","26,200","-107.43","33.88","19.82","2019"
"LG이노텍","011070","147,000","34.01","1.58","0.42","2019"
"에넥스","011090","994","-15.69","1.1","0.16","2019"
"CJ씨푸드","011150","5,510","109.99","3.08","1.33","2019"
"롯데케미칼","011170","182,500","8.27","0.45","0.41","2019"
"HMM","011200","5,550","-2.98","1.61","0.32","2019"
"현대위아","011210","41,700","20.54","0.37","0.16","2019"
"삼화전자공업","011230","2,715","-8.87","1.75","0.68","2019"
"태림포장","011280","3,995","13.04","0.88","0.49","2019"
"성안","011300","388","-1.36","0.28","0.1","2019"
"유니켐","011330","1,310","5.44","0.99","0.81","2019"
"부산산업","011390","116,500","17.83","1.58","0.87","2019"
"갤럭시아에스엠","011420","1,350","-26.57","1.71","1.3","2019"
"한농화성","011500","5,440","8.51","0.71","0.42","2019"
"유양디앤유","011690","1,220","-7.47","0.61","0.66","2019"
"한신기계공업","011700","1,405","28.49","0.56","0.86","2019"
"현대종합상사","011760","13,400","10.81","0.52","0.04","2019"
"금호석유화학","011780","98,100","10.14","1.14","0.6","2019"
"SKC","011790","95,200","53.02","2.07","1.41","2019"
"STX","011810","5,140","-3.05","1.8","0.07","2019"
"신성이엔지","011930","1,515","125.33","2.15","0.58","2019"
"DB","012030","701","32.05","0.67","0.59","2019"
"영흥","012160","1,120","87.39","0.58","0.49","2019"
"키위미디어그룹","012170","150","-0.01","-0.07","0.02","2019"
"계양전기","012200","3,150","1026.9","0.56","0.27","2019"
"영화금속","012280","1,725","261.34","1.11","0.34","2019"
"경동인베스트","012320","26,500","7.04","0.15","0.23","2019"
"현대모비스","012330","226,000","9.39","0.66","0.57","2019"
"한화에어로스페이스","012450","25,600","8.13","0.46","0.25","2019"
"더존비즈온","012510","99,800","58.07","8.16","11.27","2019"
"청호컴넷","012600","8,310","-3.67","10.33","1.06","2019"
"경인양행","012610","7,830","19.47","1.34","0.89","2019"
"HDC","012630","11,200","2.43","0.28","0.41","2019"
"모나리자","012690","6,790","103.47","3.81","2.1","2019"
"에스원","012750","89,600","23.22","2.56","1.58","2019"
"대창","012800","1,090","21.14","0.46","0.11","2019"
"세우글로벌","013000","1,925","552.57","1.39","2.01","2019"
"일성건설","013360","890","25.31","0.53","0.13","2019"
"화승알앤에이","013520","1,680","4.62","0.41","0.07","2019"
"디와이","013570","3,995","3.28","0.22","0.12","2019"
"계룡건설산업","013580","23,600","2.83","0.42","0.09","2019"
"까뮤이앤씨","013700","1,185","3.96","0.75","0.19","2019"
